"0.0","0.29868099999999997","0.30218"
"0.0096869499999999997","0.293792","0.30156899999999998"
"0.019370200000000001","0.28711599999999998","0.29991600000000002"
"0.029045899999999999","0.28007500000000002","0.29759799999999997"
"0.038710000000000001","0.272785","0.29494700000000001"
"0.048358499999999999","0.265287","0.292182"
"0.057986599999999999","0.25760300000000003","0.289437"
"0.067589200000000002","0.249748","0.28679700000000002"
"0.077160199999999998","0.241734","0.28431699999999999"
"0.086692199999999997","0.233575","0.282032"
"0.096175399999999994","0.22528500000000001","0.27997"
"0.105596","0.216886","0.27815000000000001"
"0.11493399999999999","0.208401","0.276588"
"0.124151","0.199874","0.27529599999999999"
"0.13317300000000001","0.191385","0.27428200000000003"
"0.14180499999999999","0.18312999999999999","0.27355299999999999"
"0.14937900000000001","0.17578199999999999","0.27311400000000002"
"0.15313299999999999","0.172102","0.27296700000000002"
"0.153221","0.17218","0.27194000000000002"
"0.15348400000000001","0.17241200000000001","0.269262"
"0.153922","0.172795","0.26561800000000002"
"0.154533","0.173323","0.261467"
"0.15531500000000001","0.173985","0.25705499999999998"
"0.15626499999999999","0.17476800000000001","0.25251200000000001"
"0.15737999999999999","0.17565500000000001","0.247919"
"0.15865699999999999","0.17662","0.24333299999999999"
"0.16009100000000001","0.17762800000000001","0.23880699999999999"
"0.16167899999999999","0.17863299999999999","0.234398"
"0.163415","0.179567","0.23017499999999999"
"0.165296","0.180338","0.22623399999999999"
"0.16731499999999999","0.18081900000000001","0.22270000000000001"
"0.16946800000000001","0.18084600000000001","0.21973200000000001"
"0.17175000000000001","0.18024299999999999","0.217503"
"0.174155","0.17887","0.21614900000000001"
"0.176677","0.17668300000000001","0.21570900000000001"
"0.17019400000000001","0.182063","0.21720900000000001"
"0.16181599999999999","0.18785399999999999","0.22092899999999999"
"0.152394","0.194017","0.225962"
"0.14239199999999999","0.200514","0.231794"
"0.13204099999999999","0.207312","0.23813500000000001"
"0.121464","0.21437700000000001","0.24480299999999999"
"0.110731","0.22167899999999999","0.251666"
"0.099884100000000003","0.22919100000000001","0.25861000000000001"
"0.088951500000000003","0.23688400000000001","0.26552999999999999"
"0.077952400000000005","0.244731","0.272314"
"0.066900899999999999","0.25270300000000001","0.278837"
"0.055807900000000001","0.26077","0.28495500000000001"
"0.044682699999999999","0.26889099999999999","0.290495"
"0.033532699999999999","0.27701300000000001","0.29524499999999998"
"0.022364800000000001","0.28504400000000002","0.29895500000000003"
"0.0111853","0.29280200000000001","0.301348"
"0.0","0.29868099999999997","0.30218"
