"0.0","0.356456","0.53156099999999995","0.53624300000000003","0.66383700000000001"
"0.016018899999999999","0.35616300000000001","0.53139800000000004","0.53628200000000004","0.66338900000000001"
"0.032009900000000001","0.35527799999999998","0.53090599999999999","0.53641399999999995","0.66202499999999997"
"0.047944899999999999","0.35378599999999999","0.53009499999999998","0.536663","0.65974600000000005"
"0.063795099999999993","0.35166500000000001","0.52900800000000003","0.53703900000000004","0.65666199999999997"
"0.079530299999999998","0.34888599999999997","0.527721","0.53752999999999995","0.65298900000000004"
"0.095118599999999998","0.34542","0.52632299999999999","0.53810999999999998","0.64897099999999996"
"0.110526","0.34123900000000001","0.52490700000000001","0.53874999999999995","0.64481999999999995"
"0.12571299999999999","0.33632600000000001","0.52355399999999996","0.53941600000000001","0.64070700000000003"
"0.14063800000000001","0.33067400000000002","0.52232999999999996","0.540076","0.63676299999999997"
"0.155246","0.32429599999999997","0.52127999999999997","0.54069900000000004","0.63309099999999996"
"0.16947100000000001","0.31723099999999999","0.52042699999999997","0.54125800000000002","0.62977399999999994"
"0.18321699999999999","0.309554","0.51977399999999996","0.54173199999999999","0.62687999999999999"
"0.19633800000000001","0.30140099999999997","0.51930600000000005","0.54211100000000001","0.62445700000000004"
"0.20857400000000001","0.29302699999999998","0.51899499999999998","0.54239300000000001","0.62254299999999996"
"0.219391","0.28496700000000003","0.51880599999999999","0.54258300000000004","0.62116199999999999"
"0.22758999999999999","0.27842","0.51870799999999995","0.54269100000000003","0.62032900000000002"
"0.23087199999999999","0.27568900000000002","0.51867799999999997","0.54272600000000004","0.62005100000000002"
"0.23119000000000001","0.27602300000000002","0.51800400000000002","0.54231799999999997","0.620641"
"0.23213500000000001","0.27701300000000001","0.51604899999999998","0.54110000000000003","0.62235300000000005"
"0.23368800000000001","0.27863100000000002","0.512988","0.53909200000000002","0.62503200000000003"
"0.23581199999999999","0.28082600000000002","0.50905900000000004","0.53633399999999998","0.62846500000000005"
"0.238459","0.28353099999999998","0.50451400000000002","0.53288599999999997","0.63242699999999996"
